FID,cod_aldeia,nome_aldeia,cod_ti,cod_municipio,data_cadastro,flag_ativo,nome_cr,the_geom,nommunic,nomuf,undadm_codigo,coord_lat,coord_long
aldeias_pontos.fid-8091ffc_197eb49b98a_3337,3361,Canafista,22601,1200328,18/09/2018,A,COORDENACAO REGIONAL DO JURUÁ,POINT (-72.0899831389 -9.3770555),Jordão,Acre,30202001852,-9.3770555,-72.08998314
aldeias_pontos.fid-8091ffc_197eb49b98a_3338,4785,Canamari,1201,1200435,30/03/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-70.4152777778 -9.35666666667),Santa Rosa do Purus,Acre,30202001845,-9.35666667,-70.41527778
aldeias_pontos.fid-8091ffc_197eb49b98a_3339,4306,Candidos,18001,2512903,26/05/2021,A,COORDENACAO REGIONAL DE JOAO PESSOA,POINT (-35.069018 -6.76717),Rio Tinto,Paraíba,30202002287,-6.76717,-35.069018
aldeias_pontos.fid-8091ffc_197eb49b98a_333a,3141,Canindé,1001,1505502,06/09/2018,A,COORDENACAO REGIONAL DO BAIXO TOCANTINS,POINT (-46.5027222222 -2.55574722222),Paragominas,Pará,30202001906,-2.55574722,-46.50272222
aldeias_pontos.fid-8091ffc_197eb49b98a_333b,4334,Canto da Mata,5802,2925501,11/06/2021,A,COORDENACAO REGIONAL DO SUL DA BAHIA,POINT (-39.1991916667 -16.9289),Prado,Bahia,30202001990,-16.9289,-39.19919167
aldeias_pontos.fid-8091ffc_197eb49b98a_333c,4857,Capana,15601,1300706,04/04/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-67.9214888889 -8.92032222222),Boca do Acre,Amazonas,30202001845,-8.92032222,-67.92148889
aldeias_pontos.fid-8091ffc_197eb49b98a_333d,4019,Capim Açu,10401,2306553,30/04/2020,A,COORDENACAO REGIONAL NORDESTE II,POINT (-39.9764777778 -3.11450833333),Itarema,Ceará,30202001976,-3.11450833,-39.97647778
aldeias_pontos.fid-8091ffc_197eb49b98a_333e,4292,Capinzal,42701,4305801,19/03/2021,A,COORDENACAO REGIONAL DE PASSO FUNDO,POINT (-52.9258027778 -27.6693611111),Constantina,Rio Grande do Sul,30202002081,-27.66936111,-52.92580278
aldeias_pontos.fid-8091ffc_197eb49b98a_333f,4164,Capivara,33801,5107859,10/06/2020,A,COORDENACAO REGIONAL DO XINGU,POINT (-53.256422222222 -11.093963888889),São Félix do Araguaia,Mato Grosso,30202002060,-11.09396389,-53.25642222
aldeias_pontos.fid-8091ffc_197eb49b98a_3340,135,Capivara,3301,5101407,,A,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,POINT (-59.600555555556 -9.9175),Aripuanã,Mato Grosso,30202002032,-9.9175,-59.60055556
aldeias_pontos.fid-8091ffc_197eb49b98a_3341,3954,Capoeira,54601,2303709,10/06/2019,A,COORDENACAO REGIONAL NORDESTE II,POINT (-38.67415 -3.741775),Caucaia,Ceará,30202001976,-3.741775,-38.67415
aldeias_pontos.fid-8091ffc_197eb49b98a_3342,266,Capoeirão,42501,3523305,,A,COORDENACAO REGIONAL LITORAL SUDESTE,POINT (-47.093972222222 -24.338),Itariri,São Paulo,30202002074,-24.338,-47.09397222
aldeias_pontos.fid-8091ffc_197eb49b98a_3343,3953,Capuã,54601,2303709,10/06/2019,A,COORDENACAO REGIONAL NORDESTE II,POINT (-38.6991916667 -3.73985555556),Caucaia,Ceará,30202001976,-3.73985556,-38.69919167
aldeias_pontos.fid-8091ffc_197eb49b98a_3344,5057,Caracol,21801,1100205,11/01/2023,A,COORDENACAO REGIONAL DE JI PARANA,POINT (-64.2219444444 -9.36388888889),Porto Velho,Rondônia,30202001948,-9.36388889,-64.22194444
aldeias_pontos.fid-8091ffc_197eb49b98a_3345,4382,Caramuru,9301,2923902,18/06/2021,A,COORDENACAO REGIONAL DO SUL DA BAHIA,POINT (-39.6919666667 -15.4479944444),Pau Brasil,Bahia,30202001990,-15.44799444,-39.69196667
aldeias_pontos.fid-8091ffc_197eb49b98a_3346,3093,Carapanã,22301,1200609,05/09/2018,A,COORDENACAO REGIONAL DO JURUÁ,POINT (-71.3519277778 -8.43994722222),Tarauacá,Acre,30202001852,-8.43994722,-71.35192778
aldeias_pontos.fid-8091ffc_197eb49b98a_3347,4434,Caraíbas,49902,3132107,14/07/2021,A,COORDENACAO REGIONAL DE MINAS GERAIS E ESPIRITO SANTOS,POINT (-44.2913694444 -15.0324138889),Itacarambi,Minas Gerais,30202002067,-15.03241389,-44.29136944
aldeias_pontos.fid-8091ffc_197eb49b98a_3348,3016,Cardoso,21901,1200302,03/09/2018,A,COORDENACAO REGIONAL DO JURUÁ,POINT (-70.4184444444 -8.15400555556),Feijó,Acre,30202001852,-8.15400556,-70.41844444
aldeias_pontos.fid-8091ffc_197eb49b98a_3349,3950,Carnaubal,54601,2303709,10/06/2019,A,COORDENACAO REGIONAL NORDESTE II,POINT (-38.6967 -3.70873611111),Caucaia,Ceará,30202001976,-3.70873611,-38.6967
aldeias_pontos.fid-8091ffc_197eb49b98a_334a,4311,Carneira,36901,2509057,27/05/2021,A,COORDENACAO REGIONAL DE JOAO PESSOA,POINT (-35 -6.74083333333),Marcação,Paraíba,30202002287,-6.74083333,-35
aldeias_pontos.fid-8091ffc_197eb49b98a_334b,4412,Carneiros,71101,2303709,25/06/2021,A,COORDENACAO REGIONAL NORDESTE II,POINT (-38.7775 -3.64138888889),Caucaia,Ceará,30202001976,-3.64138889,-38.7775
aldeias_pontos.fid-8091ffc_197eb49b98a_334c,4786,Carolina,1201,1200435,30/03/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-70.3616666667 -9.30527777778),Santa Rosa do Purus,Acre,30202001845,-9.30527778,-70.36166667
aldeias_pontos.fid-8091ffc_197eb49b98a_334d,4904,Carrapicho,64701,2308609,12/05/2022,A,COORDENACAO REGIONAL NORDESTE II,POINT (-40.0714861111 -4.78634722222),Monsenhor Tabosa,Ceará,30202001976,-4.78634722,-40.07148611
aldeias_pontos.fid-8091ffc_197eb49b98a_334e,4582,Cartucho,28601,1303601,06/09/2021,A,COORDENACAO REGIONAL DO RIO NEGRO,POINT (-65.5261638889 -0.293680555556),Santa Isabel do Rio Negro,Amazonas,30202001885,-0.29368056,-65.52616389
aldeias_pontos.fid-8091ffc_197eb49b98a_334f,4658,Caruci,59401,1506807,07/01/2022,A,COORDENACAO REGIONAL DE TAPAJOS,POINT (-55.0986111111 -2.31055555556),Santarém,Pará,30202001927,-2.31055556,-55.09861111
aldeias_pontos.fid-8091ffc_197eb49b98a_3350,4329,Cassiana,5802,2925303,11/06/2021,A,COORDENACAO REGIONAL DO SUL DA BAHIA,POINT (-39.3698972222 -16.8420166667),Porto Seguro,Bahia,30202001990,-16.84201667,-39.36989722
aldeias_pontos.fid-8091ffc_197eb49b98a_3351,5060,Cassupá  Salamãi,21801,1100205,11/01/2023,A,COORDENACAO REGIONAL DE JI PARANA,POINT (-63.8383333333 -8.7975),Porto Velho,Rondônia,30202001948,-8.7975,-63.83833333
aldeias_pontos.fid-8091ffc_197eb49b98a_3352,4148,Castanhal,33801,5105580,10/06/2020,A,COORDENACAO REGIONAL DO XINGU,POINT (-53.559136111111 -11.083227777778),Marcelândia,Mato Grosso,30202002060,-11.08322778,-53.55913611
aldeias_pontos.fid-8091ffc_197eb49b98a_3353,187,Castanhal,33701,1505106,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-56.130705555556 1.3541833333333),Óbidos,Pará,30202001899,1.35418333,-56.13070556
aldeias_pontos.fid-8091ffc_197eb49b98a_3354,75,Castanhal,18601,5105101,,A,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,POINT (-58.100833333333 -10.600277777778),Juara,Mato Grosso,30202002032,-10.60027778,-58.10083333
aldeias_pontos.fid-8091ffc_197eb49b98a_3355,4645,Castanhal,62501,1506807,07/01/2022,A,COORDENACAO REGIONAL DE TAPAJOS,POINT (-55.2313888889 -2.79722222222),Santarém,Pará,30202001927,-2.79722222,-55.23138889
aldeias_pontos.fid-8091ffc_197eb49b98a_3356,4930,Castanheira,40001,1100106,30/05/2022,A,COORDENACAO REGIONAL DE GUAJARA MIRIM,POINT (-64.8430277778 -11.1828333333),Guajará-Mirim,Rondônia,30202001941,-11.18283333,-64.84302778
aldeias_pontos.fid-8091ffc_197eb49b98a_3357,5228,Castanheira,68301,5100805,24/07/2024,A,COORDENACAO REGIONAL NORTE DO MATO GROSSO,POINT (-60.486061944444 -13.080241666667),Apiacás,Mato Grosso,30202002039,-13.08024167,-60.48606194
aldeias_pontos.fid-8091ffc_197eb49b98a_3358,4595,Castanheirinho,28601,1303809,06/09/2021,A,COORDENACAO REGIONAL DO RIO NEGRO,POINT (-66.2594944444 -0.391705555556),São Gabriel da Cachoeira,Amazonas,30202001885,-0.39170556,-66.25949444
aldeias_pontos.fid-8091ffc_197eb49b98a_3359,4584,Castanheiro,28601,1303601,06/09/2021,A,COORDENACAO REGIONAL DO RIO NEGRO,POINT (-65.6220194444 -0.286975),Santa Isabel do Rio Negro,Amazonas,30202001885,-0.286975,-65.62201944
aldeias_pontos.fid-8091ffc_197eb49b98a_335a,4059,Catú,73726,2402204,05/05/2020,A,COORDENACAO REGIONAL NORDESTE II,POINT (-35.1869 -6.35561111111),Canguaretama,Rio Grande do Norte,30202001976,-6.35561111,-35.1869
aldeias_pontos.fid-8091ffc_197eb49b98a_335b,3085,Caucho,15701,1200609,05/09/2018,A,COORDENACAO REGIONAL DO JURUÁ,POINT (-70.7529805556 -8.24611944444),Tarauacá,Acre,30202001852,-8.24611944,-70.75298056
aldeias_pontos.fid-8091ffc_197eb49b98a_335c,979,Ceara yano,50901,1400050,14/03/2017,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-63.652563823 2.8339374130001),Alto Alegre,Roraima,30202001955,2.83393741,-63.65256382
aldeias_pontos.fid-8091ffc_197eb49b98a_335d,625,Central,32701,5102603,24/05/2016,A,COORDENACAO REGIONAL XAVANTE,POINT (-53.0375 -14.4075),Campinápolis,Mato Grosso,30202002053,-14.4075,-53.0375
aldeias_pontos.fid-8091ffc_197eb49b98a_335e,1685,Centrim,8501,1300706,27/04/2018,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-67.4247444444 -8.74753055556),Boca do Acre,Amazonas,30202001845,-8.74753056,-67.42474444
aldeias_pontos.fid-8091ffc_197eb49b98a_335f,72,Cerejeira,18601,5105101,,A,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,POINT (-58.317222222222 -10.783611111111),Juara,Mato Grosso,30202002032,-10.78361111,-58.31722222
aldeias_pontos.fid-8091ffc_197eb49b98a_3360,244,Cerro Corá,14501,3531100,,A,COORDENACAO REGIONAL LITORAL SUDESTE,POINT (-45.810972222222 -23.731444444444),Mongaguá,São Paulo,30202002074,-23.73144444,-45.81097222
aldeias_pontos.fid-8091ffc_197eb49b98a_3361,4842,Chaparral,6401,1300706,04/04/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-67.2412694444 -9.06766388889),Boca do Acre,Amazonas,30202001845,-9.06766389,-67.24126944
aldeias_pontos.fid-8091ffc_197eb49b98a_3362,4696,Chapéu,68101,1505304,11/01/2022,A,COORDENACAO REGIONAL DE MANAUS,POINT (-57.1613888889 -0.9525),Oriximiná,Pará,30202001871,-0.9525,-57.16138889
aldeias_pontos.fid-8091ffc_197eb49b98a_3363,3359,Chico Curumim,22601,1200328,18/09/2018,A,COORDENACAO REGIONAL DO JURUÁ,POINT (-72.1103424444 -9.41240769444),Jordão,Acre,30202001852,-9.41240769,-72.11034244
aldeias_pontos.fid-8091ffc_197eb49b98a_3364,4720,Chiquinho,51101,5107578,15/02/2022,A,COORDENACAO REGIONAL DE JI PARANA,POINT (-60.8901944444 -10.2143888889),Rondolândia,Mato Grosso,30202001948,-10.21438889,-60.89019444
aldeias_pontos.fid-8091ffc_197eb49b98a_3365,5243,Chiquitana,59001,5105507,10/01/2025,A,COORDENACAO REGIONAL DE CUIABA,POINT (-59.479163777778 -16.240867694444),Vila Bela da Santíssima Trindade,Mato Grosso,30202002025,-16.24086769,-59.47916378
aldeias_pontos.fid-8091ffc_197eb49b98a_3366,3946,Chupador,64701,2308609,10/06/2019,A,COORDENACAO REGIONAL NORDESTE II,POINT (-40.1047111111 -4.87965833333),Monsenhor Tabosa,Ceará,30202001976,-4.87965833,-40.10471111
aldeias_pontos.fid-8091ffc_197eb49b98a_3367,220,Cinco Minutos,49401,1600154,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-52.6637694444 1.14949166667),Pedra Branca do Amapari,Amapá,30202001899,1.14949167,-52.66376944
aldeias_pontos.fid-8091ffc_197eb49b98a_3368,4303,Cinta Vermelha Jundiba,73707,3103405,24/05/2021,A,COORDENACAO REGIONAL DE MINAS GERAIS E ESPIRITO SANTOS,POINT (-42.0363888889 -16.7452777778),Araçuaí,Minas Gerais,30202002067,-16.74527778,-42.03638889
aldeias_pontos.fid-8091ffc_197eb49b98a_3369,4414,Cipó,71101,2303709,25/06/2021,A,COORDENACAO REGIONAL NORDESTE II,POINT (-38.7005555556 -3.7025),Caucaia,Ceará,30202001976,-3.7025,-38.70055556
aldeias_pontos.fid-8091ffc_197eb49b98a_336a,4889,Cipó,54601,2303709,12/05/2022,A,COORDENACAO REGIONAL NORDESTE II,POINT (-38.6907638889 -3.708425),Caucaia,Ceará,30202001976,-3.708425,-38.69076389
aldeias_pontos.fid-8091ffc_197eb49b98a_336b,4925,Cipó,71101,2303709,20/05/2022,A,COORDENACAO REGIONAL NORDESTE II,POINT (-38.7009722222 -3.70136111111),Caucaia,Ceará,30202001976,-3.70136111,-38.70097222
aldeias_pontos.fid-8091ffc_197eb49b98a_336c,3949,Cipó,54601,2303709,10/06/2019,A,COORDENACAO REGIONAL NORDESTE II,POINT (-38.6907638889 -3.708425),Caucaia,Ceará,30202001976,-3.708425,-38.69076389
aldeias_pontos.fid-8091ffc_197eb49b98a_336d,3140,Cocalzinho,1001,1505502,06/09/2018,A,COORDENACAO REGIONAL DO BAIXO TOCANTINS,POINT (-46.4370166667 -2.50613055556),Paragominas,Pará,30202001906,-2.50613056,-46.43701667
aldeias_pontos.fid-8091ffc_197eb49b98a_336e,3091,Cocameira,22301,1200609,05/09/2018,A,COORDENACAO REGIONAL DO JURUÁ,POINT (-71.2781916667 -8.36864444444),Tarauacá,Acre,30202001852,-8.36864444,-71.27819167
aldeias_pontos.fid-8091ffc_197eb49b98a_336f,354,Cocuaçú,20501,1200302,,A,COORDENACAO REGIONAL DO JURUÁ,POINT (-71.4134719444 -9.61247194444),Feijó,Acre,30202001852,-9.61247194,-71.41347194
aldeias_pontos.fid-8091ffc_197eb49b98a_3370,4626,Codebra,48301,5106778,15/12/2021,A,COORDENACAO REGIONAL ARAGUAIA TOCANTINS,POINT (-51.2072022222 -10.8818655556),Porto Alegre do Norte,Mato Grosso,30202001962,-10.88186556,-51.20720222
aldeias_pontos.fid-8091ffc_197eb49b98a_3371,4070,Colher de Pau - Assent. Nossa Senhora dos Remedios,64601,2208403,05/05/2020,A,COORDENACAO REGIONAL NORDESTE II,POINT (-41.7546611111 -4.2186),Piripiri,Piauí,30202001976,-4.2186,-41.75466111
aldeias_pontos.fid-8091ffc_197eb49b98a_3372,5182,Colher de Pau - São João,64601,2208403,29/08/2023,A,COORDENACAO REGIONAL NORDESTE II,POINT (-41.7680805556 -4.257275),Piripiri,Piauí,30202001976,-4.257275,-41.76808056
aldeias_pontos.fid-8091ffc_197eb49b98a_3373,4854,Colocação Mari,8501,1300706,04/04/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-67.5615166667 -8.56018888889),Boca do Acre,Amazonas,30202001845,-8.56018889,-67.56151667
aldeias_pontos.fid-8091ffc_197eb49b98a_3374,4408,Comunidade Salgada,71101,2303709,25/06/2021,A,COORDENACAO REGIONAL NORDESTE II,POINT (-38.7516666667 -3.65583333333),Caucaia,Ceará,30202001976,-3.65583333,-38.75166667
aldeias_pontos.fid-8091ffc_197eb49b98a_3375,5156,Comunidade da Prata,64601,2201150,29/08/2023,A,COORDENACAO REGIONAL NORDESTE II,POINT (-45.0714222222 -8.93211666667),Baixa Grande do Ribeiro,Piauí,30202001976,-8.93211667,-45.07142222
aldeias_pontos.fid-8091ffc_197eb49b98a_3376,4080,Comunidade da Prata,73774,2201150,05/05/2020,A,COORDENACAO REGIONAL NORDESTE II,POINT (-45.0714222222 -8.93128333333),Baixa Grande do Ribeiro,Piauí,30202001976,-8.93128333,-45.07142222
aldeias_pontos.fid-8091ffc_197eb49b98a_3377,2947,Conquista,44301,4202057,29/08/2018,A,COORDENACAO REGIONAL LITORAL SUL,POINT (-48.6527722222 -26.3952805556),Balneário Barra do Sul,Santa Catarina,30202002095,-26.39528056,-48.65277222
aldeias_pontos.fid-8091ffc_197eb49b98a_3378,4913,Contexto Urbano,64701,2305506,16/05/2022,A,COORDENACAO REGIONAL NORDESTE II,POINT (-39.3125 -6.36555555556),Iguatu,Ceará,30202001976,-6.36555556,-39.3125
aldeias_pontos.fid-8091ffc_197eb49b98a_3379,227,Continental,49401,1600154,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-53.121944444444 0.69191666666667),Pedra Branca do Amapari,Amapá,30202001899,0.69191667,-53.12194444
aldeias_pontos.fid-8091ffc_197eb49b98a_337a,4313,Coqueirinho,36901,2509057,27/05/2021,A,COORDENACAO REGIONAL DE JOAO PESSOA,POINT (-34.9333333333 -6.739648),Marcação,Paraíba,30202002287,-6.739648,-34.93333333
aldeias_pontos.fid-8091ffc_197eb49b98a_337b,364,Coqueiro,23901,1200302,,A,COORDENACAO REGIONAL DO JURUÁ,POINT (-70.8989269444 -9.23627305556),Feijó,Acre,30202001852,-9.23627306,-70.89892694
aldeias_pontos.fid-8091ffc_197eb49b98a_337c,4410,Coqueiro,71101,2303709,25/06/2021,A,COORDENACAO REGIONAL NORDESTE II,POINT (-38.8052777778 -3.62888888889),Caucaia,Ceará,30202001976,-3.62888889,-38.80527778
aldeias_pontos.fid-8091ffc_197eb49b98a_337d,3375,Coração da Floresta,21901,1200302,27/09/2018,A,COORDENACAO REGIONAL DO JURUÁ,POINT (-70.48685 -8.11043333333),Feijó,Acre,30202001852,-8.11043333,-70.48685
aldeias_pontos.fid-8091ffc_197eb49b98a_337e,3371,Coração da Floresta,22601,1200328,18/09/2018,A,COORDENACAO REGIONAL DO JURUÁ,POINT (-72.1332080278 -9.51558372222),Jordão,Acre,30202001852,-9.51558372,-72.13320803
aldeias_pontos.fid-8091ffc_197eb49b98a_337f,4389,Coroa Vermelha - Gleba A,10301,2927705,21/06/2021,A,COORDENACAO REGIONAL DO SUL DA BAHIA,POINT (-39.0091777778 -16.3349138889),Santa Cruz Cabrália,Bahia,30202001990,-16.33491389,-39.00917778
aldeias_pontos.fid-8091ffc_197eb49b98a_3380,4332,Corumbauzinho,5802,2925501,11/06/2021,A,COORDENACAO REGIONAL DO SUL DA BAHIA,POINT (-39.2977444444 -16.8900277778),Prado,Bahia,30202001990,-16.89002778,-39.29774444
aldeias_pontos.fid-8091ffc_197eb49b98a_3381,59,Cravari,17301,5101902,,A,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,POINT (-57.933333333333 -12.800833333333),Brasnorte,Mato Grosso,30202002032,-12.80083333,-57.93333333
aldeias_pontos.fid-8091ffc_197eb49b98a_3382,4333,Craveiro,5802,2925501,11/06/2021,A,COORDENACAO REGIONAL DO SUL DA BAHIA,POINT (-39.2396972222 -16.9357694444),Prado,Bahia,30202001990,-16.93576944,-39.23969722
aldeias_pontos.fid-8091ffc_197eb49b98a_3383,4770,Cristal,3801,1500602,28/03/2022,A,COORDENACAO REGIONAL CENTRO-LESTE DO PARÁ,POINT (-52.6103888889 -4.19516666667),Altamira,Pará,30202001913,-4.19516667,-52.61038889
aldeias_pontos.fid-8091ffc_197eb49b98a_3384,624,Cristalina,32701,5102603,24/05/2016,A,COORDENACAO REGIONAL XAVANTE,POINT (-53.0233333333 -14.4075),Campinápolis,Mato Grosso,30202002053,-14.4075,-53.02333333
aldeias_pontos.fid-8091ffc_197eb49b98a_3385,4747,Cristo Rei,26901,5100359,28/03/2022,A,COORDENACAO REGIONAL RIBEIRAO CASCALHEIRA,POINT (-51.5608333333 -11.8061111111),Alto Boa Vista,Mato Grosso,30202002046,-11.80611111,-51.56083333
aldeias_pontos.fid-8091ffc_197eb49b98a_3386,4055,Croatá,64701,2311264,30/04/2020,A,COORDENACAO REGIONAL NORDESTE II,POINT (-40.8545194444 -5.91640833333),Quiterianópolis,Ceará,30202001976,-5.91640833,-40.85451944
aldeias_pontos.fid-8091ffc_197eb49b98a_3387,3308,Cruzeirinho I,22101,1200351,14/09/2018,A,COORDENACAO REGIONAL DO JURUÁ,POINT (-72.4193611111 -9.48080555556),Marechal Thaumaturgo,Acre,30202001852,-9.48080556,-72.41936111
aldeias_pontos.fid-8091ffc_197eb49b98a_3388,4870,Cujubim,26201,1200054,07/04/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-69.8354388889 -10.5238444444),Assis Brasil,Acre,30202001845,-10.52384444,-69.83543889
aldeias_pontos.fid-8091ffc_197eb49b98a_3389,4787,Cumaru,1201,1200435,30/03/2022,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-70.2916666667 -9.25083333333),Santa Rosa do Purus,Acre,30202001845,-9.25083333,-70.29166667
aldeias_pontos.fid-8091ffc_197eb49b98a_338a,5126,Cumaru,68101,1505304,09/08/2023,A,COORDENACAO REGIONAL DE MANAUS,POINT (-57.4029736111 -0.673608888889),Oriximiná,Pará,30202001871,-0.67360889,-57.40297361
aldeias_pontos.fid-8091ffc_197eb49b98a_338b,655,Cumaru,26201,1200054,20/07/2016,A,COORDENACAO REGIONAL ALTO PURUS,POINT (-70.0111666667 -10.5939722222),Assis Brasil,Acre,30202001845,-10.59397222,-70.01116667
aldeias_pontos.fid-8091ffc_197eb49b98a_338c,4506,Cumã,42001,1304237,29/07/2021,A,COORDENACAO REGIONAL DO ALTO SOLIMOES,POINT (-67.5247222222 -2.58027777778),Tonantins,Amazonas,30202001857,-2.58027778,-67.52472222
aldeias_pontos.fid-8091ffc_197eb49b98a_338d,4246,Cupi,7601,1500602,16/07/2020,A,COORDENACAO REGIONAL CENTRO-LESTE DO PARÁ,POINT (-53.392 -4.14338888889),Altamira,Pará,30202001913,-4.14338889,-53.392
aldeias_pontos.fid-8091ffc_197eb49b98a_338e,4602,Curicuruiar (Fonte Boa / Lucai ),28501,1303809,06/09/2021,A,COORDENACAO REGIONAL DO RIO NEGRO,POINT (-66.7973166667 -0.204788888889),São Gabriel da Cachoeira,Amazonas,30202001885,-0.20478889,-66.79731667
aldeias_pontos.fid-8091ffc_197eb49b98a_338f,149,Curipí,47601,1600501,,A,COORDENACAO REGIONAL AMAPÁ E NORTE DO PARÁ,POINT (-51.74 3.50113888889),Oiapoque,Amapá,30202001899,3.50113889,-51.74
aldeias_pontos.fid-8091ffc_197eb49b98a_3390,4896,Curral do Peixe,46001,2306553,12/05/2022,A,COORDENACAO REGIONAL NORDESTE II,POINT (-39.8253666667 -2.96905277778),Itarema,Ceará,30202001976,-2.96905278,-39.82536667
aldeias_pontos.fid-8091ffc_197eb49b98a_3391,4355,Curupitanga,55501,2913606,17/06/2021,A,COORDENACAO REGIONAL DO SUL DA BAHIA,POINT (-39.0870277778 -14.9794638889),Ilhéus,Bahia,30202001990,-14.97946389,-39.08702778
aldeias_pontos.fid-8091ffc_197eb49b98a_3392,687,Curuá,38902,1500602,19/08/2016,A,COORDENACAO REGIONAL CENTRO-LESTE DO PARÁ,POINT (-54.5205555556 -5.65055555556),Altamira,Pará,30202001913,-5.65055556,-54.52055556
aldeias_pontos.fid-8091ffc_197eb49b98a_3393,100,Curva,11401,5101902,,A,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,POINT (-58.318055555556 -11.316666666667),Brasnorte,Mato Grosso,30202002032,-11.31666667,-58.31805556
aldeias_pontos.fid-8091ffc_197eb49b98a_3394,50,Curva,2301,5105101,,A,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,POINT (-57.55 -10.883611111111),Juara,Mato Grosso,30202002032,-10.88361111,-57.55
aldeias_pontos.fid-8091ffc_197eb49b98a_3395,101,Curvinha,11401,5101902,,A,COORDENACAO REGIONAL NOROESTE DO MATO GROSSO,POINT (-58.333333333333 -11.301388888889),Brasnorte,Mato Grosso,30202002032,-11.30138889,-58.33333333
aldeias_pontos.fid-8091ffc_197eb49b98a_3396,4438,Custódio,49901,3162450,15/07/2021,A,COORDENACAO REGIONAL DE MINAS GERAIS E ESPIRITO SANTOS,POINT (-44.2336083333 -14.9209638889),São João das Missões,Minas Gerais,30202002067,-14.92096389,-44.23360833
aldeias_pontos.fid-8091ffc_197eb49b98a_3397,4672,Cutilé,59401,1506807,07/01/2022,A,COORDENACAO REGIONAL DE TAPAJOS,POINT (-55.3330555556 -2.535),Santarém,Pará,30202001927,-2.535,-55.33305556
aldeias_pontos.fid-8091ffc_197eb49b98a_3398,4263,Cuxiú Mirim,44601,1508001,17/07/2020,A,COORDENACAO REGIONAL DO BAIXO TOCANTINS,POINT (-48.2687777778 -2.67180555556),Tomé-Açu,Pará,30202001906,-2.67180556,-48.26877778
aldeias_pontos.fid-8091ffc_197eb49b98a_3399,4418,Córrego,71101,2303709,25/06/2021,A,COORDENACAO REGIONAL NORDESTE II,POINT (-38.7338888889 -3.69583333333),Caucaia,Ceará,30202001976,-3.69583333,-38.73388889
aldeias_pontos.fid-8091ffc_197eb49b98a_339a,4630,Córrego da Onça,48301,5107776,15/12/2021,A,COORDENACAO REGIONAL ARAGUAIA TOCANTINS,POINT (-51.3139822222 -10.7075691667),Santa Terezinha,Mato Grosso,30202001962,-10.70756917,-51.31398222
aldeias_pontos.fid-8091ffc_197eb49b98a_339b,4450,Córrego do Ouro,10202,3200607,21/07/2021,A,COORDENACAO REGIONAL DE MINAS GERAIS E ESPIRITO SANTOS,POINT (-40.064 -19.8107277778),Aracruz,Espírito Santo,30202002067,-19.81072778,-40.064
aldeias_pontos.fid-8091ffc_197eb49b98a_339c,4962,DAKI SYNA (DS),49501,1303205,21/07/2022,A,COORDENACAO REGIONAL DE MANAUS,POINT (-61.1051777778 -1.81325555556),Novo Airão,Amazonas,30202001871,-1.81325556,-61.10517778
aldeias_pontos.fid-8091ffc_197eb49b98a_339d,1873,DARORA,58401,1400100,16/05/2018,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-60.3927666667 3.17805),Boa Vista,Roraima,30202001955,3.17805,-60.39276667
